,class,filename,length_seconds
6630,Common Myna,commyn/XC505883.ogg,103.81
6631,Common Myna,commyn/XC506210.ogg,64.574
6632,Common Myna,commyn/XC507717.ogg,37.38121875
6633,Common Myna,commyn/XC507723.ogg,20.506125
6634,Common Myna,commyn/XC508591.ogg,128.208
6635,Common Myna,commyn/XC509296.ogg,49.05796875
6636,Common Myna,commyn/XC509307.ogg,34.872
6637,Common Myna,commyn/XC511898.ogg,69.36
6638,Common Myna,commyn/XC518361.ogg,422.16
6639,Common Myna,commyn/XC518553.ogg,483.47428125
6640,Common Myna,commyn/XC519458.ogg,989.88
6641,Common Myna,commyn/XC519640.ogg,2630.352
6642,Common Myna,commyn/XC519659.ogg,2169.678375
6643,Common Myna,commyn/XC519762.ogg,439.7191875
6644,Common Myna,commyn/XC520058.ogg,1370.906125
6645,Common Myna,commyn/XC521179.ogg,1757.544
6646,Common Myna,commyn/XC521180.ogg,287.16
6647,Common Myna,commyn/XC521754.ogg,485.376
6648,Common Myna,commyn/XC528928.ogg,23.48409375
6649,Common Myna,commyn/XC528929.ogg,24.05878125
6650,Common Myna,commyn/XC528930.ogg,12.35590625
6651,Common Myna,commyn/XC528933.ogg,13.11346875
6652,Common Myna,commyn/XC528935.ogg,11.07590625
6653,Common Myna,commyn/XC528936.ogg,25.0775625
6654,Common Myna,commyn/XC528940.ogg,21.890625
6655,Common Myna,commyn/XC528946.ogg,18.07675
6656,Common Myna,commyn/XC529139.ogg,23.472
6657,Common Myna,commyn/XC530827.ogg,41.328
6658,Common Myna,commyn/XC533469.ogg,21.028
6659,Common Myna,commyn/XC542272.ogg,21.57715625
6660,Common Myna,commyn/XC544012.ogg,135.192
6661,Common Myna,commyn/XC546566.ogg,285.024
6662,Common Myna,commyn/XC546848.ogg,1086.696
6663,Common Myna,commyn/XC546947.ogg,2156.208
6664,Common Myna,commyn/XC548866.ogg,4486.536
6665,Common Myna,commyn/XC551659.ogg,11.736
6666,Common Myna,commyn/XC555308.ogg,106.919
6667,Common Myna,commyn/XC558752.ogg,50.256
6668,Common Myna,commyn/XC568910.ogg,21.55103125
6669,Common Myna,commyn/XC571182.ogg,12.6955
6670,Common Myna,commyn/XC571185.ogg,99.63103125
6671,Common Myna,commyn/XC577886.ogg,64.7053125
6672,Common Myna,commyn/XC577887.ogg,64.7053125
6673,Common Myna,commyn/XC579177.ogg,94.85
6674,Common Myna,commyn/XC579693.ogg,28.238
6675,Common Myna,commyn/XC583034.ogg,101.015
6676,Common Myna,commyn/XC585480.ogg,2124.624
6677,Common Myna,commyn/XC591907.ogg,20.11428125
6678,Common Myna,commyn/XC595360.ogg,7.44490625
6679,Common Myna,commyn/XC596982.ogg,39.216
6680,Common Myna,commyn/XC596983.ogg,118.896
6681,Common Myna,commyn/XC598051.ogg,73.4824375
6682,Common Myna,commyn/XC599364.ogg,20.256
6683,Common Myna,commyn/XC599867.ogg,62.53715625
6684,Common Myna,commyn/XC600430.ogg,42.292
6685,Common Myna,commyn/XC606056.ogg,18.364
6686,Common Myna,commyn/XC606861.ogg,26.096
6687,Common Myna,commyn/XC607249.ogg,342.6
6688,Common Myna,commyn/XC607469.ogg,9.508
6689,Common Myna,commyn/XC609517.ogg,112.0391875
6690,Common Myna,commyn/XC612157.ogg,32.7053125
6691,Common Myna,commyn/XC614590.ogg,25.54775
6692,Common Myna,commyn/XC623016.ogg,45.5053125
6693,Common Myna,commyn/XC635697.ogg,47.136
6694,Common Myna,commyn/XC639485.ogg,20.89796875
6695,Common Myna,commyn/XC643677.ogg,57.408
6696,Common Myna,commyn/XC651026.ogg,36.153
6697,Common Myna,commyn/XC651854.ogg,28.917
6698,Common Myna,commyn/XC652901.ogg,21.52490625
6699,Common Myna,commyn/XC652903.ogg,21.52490625
6700,Common Myna,commyn/XC659209.ogg,54.0
6701,Common Myna,commyn/XC659210.ogg,12.984
6702,Common Myna,commyn/XC659211.ogg,35.952
6703,Common Myna,commyn/XC659214.ogg,41.16
6704,Common Myna,commyn/XC661228.ogg,248.736
6705,Common Myna,commyn/XC661253.ogg,9.84
6706,Common Myna,commyn/XC662734.ogg,39.744
6707,Common Myna,commyn/XC663069.ogg,33.8285625
6708,Common Myna,commyn/XC663070.ogg,22.64815625
6709,Common Myna,commyn/XC669699.ogg,30.2236875
6710,Common Myna,commyn/XC679611.ogg,24.346
6711,Common Myna,commyn/XC680909.ogg,11.441625
6712,Common Myna,commyn/XC680915.ogg,14.08
6713,Common Myna,commyn/XC684628.ogg,24.11103125
6714,Common Myna,commyn/XC703337.ogg,30.458
6715,Common Myna,commyn/XC704442.ogg,5.496
6716,Common Myna,commyn/XC713913.ogg,32.91428125
6717,Common Myna,commyn/XC714217.ogg,63.13796875
6718,Common Myna,commyn/XC721477.ogg,72.312
6719,Common Myna,commyn/XC722976.ogg,11.441625
6720,Common Myna,commyn/XC724550.ogg,37.488
6721,Common Myna,commyn/XC729094.ogg,82.056
6722,Common Myna,commyn/XC73131.ogg,36.4930625
6723,Common Myna,commyn/XC73132.ogg,44.32978125
6724,Common Myna,commyn/XC73133.ogg,53.1853125
6725,Common Myna,commyn/XC73134.ogg,41.24734375
6726,Common Myna,commyn/XC736304.ogg,15.48
6727,Common Myna,commyn/XC73788.ogg,17.60653125
6728,Common Myna,commyn/XC756578.ogg,5.208
6729,Common Myna,commyn/XC804370.ogg,30.7664375
6730,Common Myna,commyn/XC812209.ogg,81.528
6731,Common Myna,commyn/XC812210.ogg,80.976
6732,Common Myna,commyn/XC812211.ogg,39.024
6733,Common Myna,commyn/XC812212.ogg,56.568
6734,Common Myna,commyn/XC816619.ogg,15.2
6735,Common Myna,commyn/XC823812.ogg,61.02203125
6736,Common Myna,commyn/XC825746.ogg,13.27778125
6737,Common Myna,commyn/XC841866.ogg,59.4475625
6738,Common Myna,commyn/XC854837.ogg,6.32428125
6739,Common Myna,commyn/XC855625.ogg,4.83334375
6740,Indian Peafowl,compea/XC116747.ogg,174.7591875
6741,Indian Peafowl,compea/XC124017.ogg,8.04
6742,Indian Peafowl,compea/XC126241.ogg,4.6236875
6743,Indian Peafowl,compea/XC126243.ogg,5.12
6744,Indian Peafowl,compea/XC189336.ogg,4.80653125
6745,Indian Peafowl,compea/XC196656.ogg,9.528
6746,Indian Peafowl,compea/XC196740.ogg,3.216
6747,Indian Peafowl,compea/XC208327.ogg,9.5869375
6748,Indian Peafowl,compea/XC208672.ogg,12.8
6749,Indian Peafowl,compea/XC208916.ogg,12.38203125
6750,Indian Peafowl,compea/XC215374.ogg,12.1991875
6751,Indian Peafowl,compea/XC251875.ogg,43.937
6752,Indian Peafowl,compea/XC31570.ogg,10.579
6753,Indian Peafowl,compea/XC31571.ogg,6.817
6754,Indian Peafowl,compea/XC316084.ogg,5.064
6755,Indian Peafowl,compea/XC316266.ogg,6.72
6756,Indian Peafowl,compea/XC316933.ogg,9.864
6757,Indian Peafowl,compea/XC316935.ogg,3.384
6758,Indian Peafowl,compea/XC316937.ogg,4.752
6759,Indian Peafowl,compea/XC321544.ogg,4.15346875
6760,Indian Peafowl,compea/XC331253.ogg,28.34284375
6761,Indian Peafowl,compea/XC343013.ogg,25.992
6762,Indian Peafowl,compea/XC362939.ogg,26.784
6763,Indian Peafowl,compea/XC402424.ogg,31.608
6764,Indian Peafowl,compea/XC406117.ogg,9.168
6765,Indian Peafowl,compea/XC407392.ogg,11.856
6766,Indian Peafowl,compea/XC407393.ogg,38.472
6767,Indian Peafowl,compea/XC407394.ogg,4.944
6768,Indian Peafowl,compea/XC412767.ogg,7.575
6769,Indian Peafowl,compea/XC426172.ogg,9.19509375
6770,Indian Peafowl,compea/XC426341.ogg,25.75675
6771,Indian Peafowl,compea/XC452040.ogg,13.056
6772,Indian Peafowl,compea/XC452044.ogg,7.752
6773,Indian Peafowl,compea/XC452045.ogg,10.056
6774,Indian Peafowl,compea/XC452046.ogg,7.968
6775,Indian Peafowl,compea/XC453354.ogg,29.283
6776,Indian Peafowl,compea/XC454033.ogg,66.35103125
6777,Indian Peafowl,compea/XC465162.ogg,63.73878125
6778,Indian Peafowl,compea/XC470555.ogg,157.176
6779,Indian Peafowl,compea/XC487795.ogg,11.650625
6780,Indian Peafowl,compea/XC507737.ogg,15.20325
6781,Indian Peafowl,compea/XC507742.ogg,19.0955
6782,Indian Peafowl,compea/XC507743.ogg,150.67428125
6783,Indian Peafowl,compea/XC514026.ogg,12.43428125
6784,Indian Peafowl,compea/XC531014.ogg,9.456
6785,Indian Peafowl,compea/XC565301.ogg,21.168
6786,Indian Peafowl,compea/XC567971.ogg,8.907
6787,Indian Peafowl,compea/XC572395.ogg,3.55265625
6788,Indian Peafowl,compea/XC585011.ogg,3.709375
6789,Indian Peafowl,compea/XC632249.ogg,9.828
6790,Indian Peafowl,compea/XC644022.ogg,6.373875
6791,Indian Peafowl,compea/XC644024.ogg,11.598375
6792,Indian Peafowl,compea/XC660417.ogg,6.432
6793,Indian Peafowl,compea/XC665320.ogg,6.373875
6794,Indian Peafowl,compea/XC665624.ogg,8.15021875
6795,Indian Peafowl,compea/XC676578.ogg,10.109375
6796,Indian Peafowl,compea/XC677381.ogg,19.008
6797,Indian Peafowl,compea/XC677383.ogg,12.264
6798,Indian Peafowl,compea/XC688178.ogg,10.213
6799,Indian Peafowl,compea/XC722465.ogg,1.872
6800,Indian Peafowl,compea/XC723218.ogg,10.109
6801,Indian Peafowl,compea/XC723236.ogg,10.109
6802,Indian Peafowl,compea/XC725330.ogg,18.504
6803,Indian Peafowl,compea/XC73135.ogg,6.45225
6804,Indian Peafowl,compea/XC731727.ogg,7.915
6805,Indian Peafowl,compea/XC747070.ogg,54.75265625
6806,Indian Peafowl,compea/XC747634.ogg,41.6391875
6807,Indian Peafowl,compea/XC779022.ogg,3.291
6808,Indian Peafowl,compea/XC812476.ogg,12.40815625
6809,Indian Peafowl,compea/XC844935.ogg,5.276
6810,Common Rosefinch,comros/XC116931.ogg,48.072
6811,Common Rosefinch,comros/XC120452.ogg,38.164
6812,Common Rosefinch,comros/XC120458.ogg,43.885
6813,Common Rosefinch,comros/XC120459.ogg,23.222
6814,Common Rosefinch,comros/XC120468.ogg,19.879
6815,Common Rosefinch,comros/XC120952.ogg,50.99103125
6816,Common Rosefinch,comros/XC129461.ogg,28.944
6817,Common Rosefinch,comros/XC129529.ogg,71.256
6818,Common Rosefinch,comros/XC130242.ogg,18.12896875
6819,Common Rosefinch,comros/XC134543.ogg,24.55509375
6820,Common Rosefinch,comros/XC134544.ogg,31.3730625
6821,Common Rosefinch,comros/XC134545.ogg,110.28896875
6822,Common Rosefinch,comros/XC134546.ogg,35.52653125
6823,Common Rosefinch,comros/XC134711.ogg,60.238375
6824,Common Rosefinch,comros/XC134729.ogg,37.0155
6825,Common Rosefinch,comros/XC134813.ogg,27.816
6826,Common Rosefinch,comros/XC135388.ogg,23.43184375
6827,Common Rosefinch,comros/XC135402.ogg,95.3469375
6828,Common Rosefinch,comros/XC135790.ogg,80.0391875
6829,Common Rosefinch,comros/XC138026.ogg,57.99184375
6830,Common Rosefinch,comros/XC138993.ogg,51.64409375
6831,Common Rosefinch,comros/XC139003.ogg,67.970625
6832,Common Rosefinch,comros/XC139004.ogg,14.053875
6833,Common Rosefinch,comros/XC139347.ogg,43.57225
6834,Common Rosefinch,comros/XC145107.ogg,44.2775625
6835,Common Rosefinch,comros/XC145111.ogg,26.93225
6836,Common Rosefinch,comros/XC145209.ogg,23.112
6837,Common Rosefinch,comros/XC146004.ogg,6.76571875
6838,Common Rosefinch,comros/XC148794.ogg,14.6808125
6839,Common Rosefinch,comros/XC148820.ogg,24.346125
6840,Common Rosefinch,comros/XC148838.ogg,23.6408125
6841,Common Rosefinch,comros/XC148840.ogg,31.52978125
6842,Common Rosefinch,comros/XC149808.ogg,21.838375
6843,Common Rosefinch,comros/XC162553.ogg,56.50284375
6844,Common Rosefinch,comros/XC162612.ogg,55.066125
6845,Common Rosefinch,comros/XC162683.ogg,32.5224375
6846,Common Rosefinch,comros/XC180045.ogg,100.4669375
6847,Common Rosefinch,comros/XC181219.ogg,33.33225
6848,Common Rosefinch,comros/XC181309.ogg,55.35346875
6849,Common Rosefinch,comros/XC181372.ogg,54.648
6850,Common Rosefinch,comros/XC182519.ogg,38.8963125
6851,Common Rosefinch,comros/XC182521.ogg,43.70284375
6852,Common Rosefinch,comros/XC182872.ogg,49.248
6853,Common Rosefinch,comros/XC183173.ogg,37.51184375
6854,Common Rosefinch,comros/XC183528.ogg,39.39265625
6855,Common Rosefinch,comros/XC183530.ogg,34.586125
6856,Common Rosefinch,comros/XC183534.ogg,22.02121875
6857,Common Rosefinch,comros/XC183901.ogg,10.18775
6858,Common Rosefinch,comros/XC183902.ogg,13.74040625
6859,Common Rosefinch,comros/XC183904.ogg,17.03184375
6860,Common Rosefinch,comros/XC183915.ogg,25.008
6861,Common Rosefinch,comros/XC184133.ogg,73.19509375
6862,Common Rosefinch,comros/XC184135.ogg,41.6914375
6863,Common Rosefinch,comros/XC184589.ogg,11.546125
6864,Common Rosefinch,comros/XC184797.ogg,36.80653125
6865,Common Rosefinch,comros/XC184798.ogg,55.92815625
6866,Common Rosefinch,comros/XC185060.ogg,10.60571875
6867,Common Rosefinch,comros/XC185099.ogg,20.11428125
6868,Common Rosefinch,comros/XC185248.ogg,20.53225
6869,Common Rosefinch,comros/XC185473.ogg,14.106125
6870,Common Rosefinch,comros/XC185474.ogg,33.59346875
6871,Common Rosefinch,comros/XC185476.ogg,38.63509375
6872,Common Rosefinch,comros/XC185705.ogg,74.00490625
6873,Common Rosefinch,comros/XC185706.ogg,77.68815625
6874,Common Rosefinch,comros/XC189539.ogg,10.7363125
6875,Common Rosefinch,comros/XC189887.ogg,11.83346875
6876,Common Rosefinch,comros/XC190164.ogg,53.2375625
6877,Common Rosefinch,comros/XC190924.ogg,19.8530625
6878,Common Rosefinch,comros/XC191617.ogg,17.50203125
6879,Common Rosefinch,comros/XC191618.ogg,38.45225
6880,Common Rosefinch,comros/XC197589.ogg,80.718375
6881,Common Rosefinch,comros/XC197590.ogg,32.33959375
6882,Common Rosefinch,comros/XC198969.ogg,122.136
6883,Common Rosefinch,comros/XC199125.ogg,94.32815625
6884,Common Rosefinch,comros/XC199231.ogg,31.73878125
6885,Common Rosefinch,comros/XC199242.ogg,46.7591875
6886,Common Rosefinch,comros/XC199245.ogg,195.970625
6887,Common Rosefinch,comros/XC199246.ogg,107.85959375
6888,Common Rosefinch,comros/XC199287.ogg,31.973875
6889,Common Rosefinch,comros/XC199318.ogg,45.03509375
6890,Common Rosefinch,comros/XC199489.ogg,50.28571875
6891,Common Rosefinch,comros/XC200456.ogg,17.44978125
6892,Common Rosefinch,comros/XC204983.ogg,116.9763125
6893,Common Rosefinch,comros/XC204984.ogg,103.47103125
6894,Common Rosefinch,comros/XC206257.ogg,26.328
6895,Common Rosefinch,comros/XC208331.ogg,102.34775
6896,Common Rosefinch,comros/XC208343.ogg,151.5363125
6897,Common Rosefinch,comros/XC208345.ogg,70.16490625
6898,Common Rosefinch,comros/XC209110.ogg,62.38040625
6899,Common Rosefinch,comros/XC211623.ogg,8.96
6900,Common Rosefinch,comros/XC211629.ogg,86.02121875
6901,Common Rosefinch,comros/XC214063.ogg,72.2285625
6902,Common Rosefinch,comros/XC234674.ogg,36.70203125
6903,Common Rosefinch,comros/XC245718.ogg,27.6636875
6904,Common Rosefinch,comros/XC247044.ogg,8.59428125
6905,Common Rosefinch,comros/XC247484.ogg,51.7485625
6906,Common Rosefinch,comros/XC247638.ogg,48.666125
6907,Common Rosefinch,comros/XC247820.ogg,42.08325
6908,Common Rosefinch,comros/XC248039.ogg,31.3208125
6909,Common Rosefinch,comros/XC248119.ogg,32.7314375
6910,Common Rosefinch,comros/XC248131.ogg,101.7991875
6911,Common Rosefinch,comros/XC25065.ogg,129.9853125
6912,Common Rosefinch,comros/XC25088.ogg,72.67265625
6913,Common Rosefinch,comros/XC25109.ogg,12.0946875
6914,Common Rosefinch,comros/XC252038.ogg,47.72571875
6915,Common Rosefinch,comros/XC252176.ogg,76.930625
6916,Common Rosefinch,comros/XC252352.ogg,10.248
6917,Common Rosefinch,comros/XC253041.ogg,67.1608125
6918,Common Rosefinch,comros/XC255336.ogg,54.02121875
6919,Common Rosefinch,comros/XC264047.ogg,43.46775
6920,Common Rosefinch,comros/XC264048.ogg,127.71265625
6921,Common Rosefinch,comros/XC264060.ogg,144.37878125
6922,Common Rosefinch,comros/XC266637.ogg,29.309375
6923,Common Rosefinch,comros/XC270317.ogg,61.72734375
6924,Common Rosefinch,comros/XC274741.ogg,39.810625
6925,Common Rosefinch,comros/XC27694.ogg,36.28409375
6926,Common Rosefinch,comros/XC27695.ogg,85.2375625
6927,Common Rosefinch,comros/XC279010.ogg,36.64978125
6928,Common Rosefinch,comros/XC27954.ogg,124.290625
6929,Common Rosefinch,comros/XC27955.ogg,36.4146875
6930,Common Rosefinch,comros/XC282304.ogg,43.72896875
6931,Common Rosefinch,comros/XC289946.ogg,27.35021875
6932,Common Rosefinch,comros/XC289948.ogg,29.72734375
6933,Common Rosefinch,comros/XC309536.ogg,30.850625
6934,Common Rosefinch,comros/XC310153.ogg,136.751
6935,Common Rosefinch,comros/XC318044.ogg,92.616
6936,Common Rosefinch,comros/XC318058.ogg,42.213875
6937,Common Rosefinch,comros/XC318082.ogg,90.749375
6938,Common Rosefinch,comros/XC318083.ogg,324.02284375
6939,Common Rosefinch,comros/XC318225.ogg,90.51428125
6940,Common Rosefinch,comros/XC318226.ogg,63.58203125
6941,Common Rosefinch,comros/XC318409.ogg,70.992
6942,Common Rosefinch,comros/XC318411.ogg,46.49796875
6943,Common Rosefinch,comros/XC318859.ogg,112.0391875
6944,Common Rosefinch,comros/XC319174.ogg,104.80325
6945,Common Rosefinch,comros/XC319189.ogg,52.608
6946,Common Rosefinch,comros/XC319190.ogg,71.208
6947,Common Rosefinch,comros/XC319403.ogg,28.896
6948,Common Rosefinch,comros/XC319527.ogg,58.93225
6949,Common Rosefinch,comros/XC319529.ogg,17.68490625
6950,Common Rosefinch,comros/XC319735.ogg,66.92571875
6951,Common Rosefinch,comros/XC319834.ogg,26.184
6952,Common Rosefinch,comros/XC320446.ogg,20.4
6953,Common Rosefinch,comros/XC320447.ogg,73.152
6954,Common Rosefinch,comros/XC320871.ogg,14.39346875
6955,Common Rosefinch,comros/XC321388.ogg,11.808
6956,Common Rosefinch,comros/XC323449.ogg,68.5975625
6957,Common Rosefinch,comros/XC323477.ogg,8.15021875
6958,Common Rosefinch,comros/XC324397.ogg,12.982
6959,Common Rosefinch,comros/XC324398.ogg,6.008
6960,Common Rosefinch,comros/XC324399.ogg,38.4
6961,Common Rosefinch,comros/XC324514.ogg,25.521625
6962,Common Rosefinch,comros/XC324515.ogg,21.57715625
6963,Common Rosefinch,comros/XC324517.ogg,89.65225
6964,Common Rosefinch,comros/XC324518.ogg,11.12815625
6965,Common Rosefinch,comros/XC324845.ogg,47.56896875
6966,Common Rosefinch,comros/XC324846.ogg,98.481625
6967,Common Rosefinch,comros/XC325194.ogg,70.392
6968,Common Rosefinch,comros/XC325197.ogg,174.192
6969,Common Rosefinch,comros/XC326022.ogg,21.744
6970,Common Rosefinch,comros/XC326165.ogg,16.92
6971,Common Rosefinch,comros/XC326219.ogg,91.21959375
6972,Common Rosefinch,comros/XC328076.ogg,9.96
6973,Common Rosefinch,comros/XC328077.ogg,20.32325
6974,Common Rosefinch,comros/XC328078.ogg,51.336
6975,Common Rosefinch,comros/XC328092.ogg,87.888
6976,Common Rosefinch,comros/XC328380.ogg,89.4955
6977,Common Rosefinch,comros/XC328381.ogg,85.8645
6978,Common Rosefinch,comros/XC329599.ogg,25.99184375
6979,Common Rosefinch,comros/XC330344.ogg,20.27103125
6980,Common Rosefinch,comros/XC330345.ogg,95.79103125
6981,Common Rosefinch,comros/XC34997.ogg,5.56409375
6982,Common Rosefinch,comros/XC34998.ogg,68.3885625
6983,Common Rosefinch,comros/XC350472.ogg,14.6285625
6984,Common Rosefinch,comros/XC350474.ogg,6.504
6985,Common Rosefinch,comros/XC365771.ogg,20.328
6986,Common Rosefinch,comros/XC365772.ogg,66.48
6987,Common Rosefinch,comros/XC365773.ogg,101.064
6988,Common Rosefinch,comros/XC367310.ogg,26.64
6989,Common Rosefinch,comros/XC367336.ogg,84.456
6990,Common Rosefinch,comros/XC367339.ogg,76.872
6991,Common Rosefinch,comros/XC370816.ogg,69.32896875
6992,Common Rosefinch,comros/XC371257.ogg,52.558375
6993,Common Rosefinch,comros/XC371643.ogg,12.336
6994,Common Rosefinch,comros/XC372429.ogg,71.601625
6995,Common Rosefinch,comros/XC372676.ogg,34.11590625
6996,Common Rosefinch,comros/XC372699.ogg,33.04490625
6997,Common Rosefinch,comros/XC373015.ogg,19.565
6998,Common Rosefinch,comros/XC373016.ogg,13.531
6999,Common Rosefinch,comros/XC373545.ogg,25.65225
7000,Common Rosefinch,comros/XC374390.ogg,81.632
7001,Common Rosefinch,comros/XC376485.ogg,70.848
7002,Common Rosefinch,comros/XC376524.ogg,31.529
7003,Common Rosefinch,comros/XC377328.ogg,32.712
7004,Common Rosefinch,comros/XC378783.ogg,10.00490625
7005,Common Rosefinch,comros/XC378784.ogg,92.16
7006,Common Rosefinch,comros/XC378785.ogg,5.32896875
7007,Common Rosefinch,comros/XC378860.ogg,49.65878125
7008,Common Rosefinch,comros/XC385585.ogg,31.3730625
7009,Common Rosefinch,comros/XC392168.ogg,40.411
7010,Common Rosefinch,comros/XC395381.ogg,85.733
7011,Common Rosefinch,comros/XC395989.ogg,71.653875
7012,Common Rosefinch,comros/XC396977.ogg,15.36
7013,Common Rosefinch,comros/XC405220.ogg,25.234
7014,Common Rosefinch,comros/XC408274.ogg,11.36325
7015,Common Rosefinch,comros/XC415119.ogg,48.528
7016,Common Rosefinch,comros/XC415553.ogg,123.072
7017,Common Rosefinch,comros/XC416175.ogg,77.5053125
7018,Common Rosefinch,comros/XC416787.ogg,100.488
7019,Common Rosefinch,comros/XC416829.ogg,16.824
7020,Common Rosefinch,comros/XC416854.ogg,5.59021875
7021,Common Rosefinch,comros/XC416898.ogg,11.808
7022,Common Rosefinch,comros/XC417171.ogg,67.584
7023,Common Rosefinch,comros/XC417614.ogg,93.17878125
7024,Common Rosefinch,comros/XC418135.ogg,28.872
7025,Common Rosefinch,comros/XC418136.ogg,37.512
7026,Common Rosefinch,comros/XC420491.ogg,162.72
7027,Common Rosefinch,comros/XC421568.ogg,26.958
7028,Common Rosefinch,comros/XC42433.ogg,89.0253125
7029,Common Rosefinch,comros/XC42434.ogg,61.04815625
7030,Common Rosefinch,comros/XC429310.ogg,113.808
7031,Common Rosefinch,comros/XC432093.ogg,99.683
7032,Common Rosefinch,comros/XC432568.ogg,79.488
7033,Common Rosefinch,comros/XC435912.ogg,17.55428125
7034,Common Rosefinch,comros/XC438937.ogg,15.07265625
7035,Common Rosefinch,comros/XC439724.ogg,10.65796875
7036,Common Rosefinch,comros/XC442818.ogg,9.116
7037,Common Rosefinch,comros/XC445908.ogg,20.610625
7038,Common Rosefinch,comros/XC446039.ogg,91.68
7039,Common Rosefinch,comros/XC447663.ogg,13.79265625
7040,Common Rosefinch,comros/XC449203.ogg,17.3975625
7041,Common Rosefinch,comros/XC449643.ogg,39.52325
7042,Common Rosefinch,comros/XC455895.ogg,9.456
7043,Common Rosefinch,comros/XC455896.ogg,18.168
7044,Common Rosefinch,comros/XC455897.ogg,46.512
7045,Common Rosefinch,comros/XC455905.ogg,10.344
7046,Common Rosefinch,comros/XC455906.ogg,21.144
7047,Common Rosefinch,comros/XC455907.ogg,10.704
7048,Common Rosefinch,comros/XC456222.ogg,14.304
7049,Common Rosefinch,comros/XC457663.ogg,61.968
7050,Common Rosefinch,comros/XC457664.ogg,129.576
7051,Common Rosefinch,comros/XC457665.ogg,111.816
7052,Common Rosefinch,comros/XC457667.ogg,50.472
7053,Common Rosefinch,comros/XC457668.ogg,24.0
7054,Common Rosefinch,comros/XC457669.ogg,9.24
7055,Common Rosefinch,comros/XC457671.ogg,211.752
7056,Common Rosefinch,comros/XC457673.ogg,5.208
7057,Common Rosefinch,comros/XC457675.ogg,26.976
7058,Common Rosefinch,comros/XC457676.ogg,40.536
7059,Common Rosefinch,comros/XC457677.ogg,12.048
7060,Common Rosefinch,comros/XC458143.ogg,45.816
7061,Common Rosefinch,comros/XC458144.ogg,13.704
7062,Common Rosefinch,comros/XC458145.ogg,36.336
7063,Common Rosefinch,comros/XC458146.ogg,44.256
7064,Common Rosefinch,comros/XC458149.ogg,10.872
7065,Common Rosefinch,comros/XC458150.ogg,5.04
7066,Common Rosefinch,comros/XC458151.ogg,12.096
7067,Common Rosefinch,comros/XC458152.ogg,36.192
7068,Common Rosefinch,comros/XC458153.ogg,54.576
7069,Common Rosefinch,comros/XC458524.ogg,71.808
7070,Common Rosefinch,comros/XC458528.ogg,26.112
7071,Common Rosefinch,comros/XC458530.ogg,51.0
7072,Common Rosefinch,comros/XC475541.ogg,15.0
7073,Common Rosefinch,comros/XC475585.ogg,21.84
7074,Common Rosefinch,comros/XC475684.ogg,42.408
7075,Common Rosefinch,comros/XC475764.ogg,13.632
7076,Common Rosefinch,comros/XC476450.ogg,41.52
7077,Common Rosefinch,comros/XC476464.ogg,42.109375
7078,Common Rosefinch,comros/XC477025.ogg,63.81715625
7079,Common Rosefinch,comros/XC477362.ogg,30.936
7080,Common Rosefinch,comros/XC477367.ogg,27.168
7081,Common Rosefinch,comros/XC477439.ogg,10.187
7082,Common Rosefinch,comros/XC480779.ogg,9.79590625
7083,Common Rosefinch,comros/XC480780.ogg,10.08325
7084,Common Rosefinch,comros/XC480854.ogg,19.272
7085,Common Rosefinch,comros/XC481210.ogg,18.808
7086,Common Rosefinch,comros/XC481393.ogg,34.35103125
7087,Common Rosefinch,comros/XC481450.ogg,56.976
7088,Common Rosefinch,comros/XC481692.ogg,23.712
7089,Common Rosefinch,comros/XC482925.ogg,72.54203125
7090,Common Rosefinch,comros/XC483453.ogg,19.774
7091,Common Rosefinch,comros/XC483574.ogg,95.399
7092,Common Rosefinch,comros/XC483700.ogg,65.906
7093,Common Rosefinch,comros/XC484119.ogg,19.51346875
7094,Common Rosefinch,comros/XC484190.ogg,55.90203125
7095,Common Rosefinch,comros/XC484191.ogg,50.25959375
7096,Common Rosefinch,comros/XC484731.ogg,59.568
7097,Common Rosefinch,comros/XC484734.ogg,22.488
7098,Common Rosefinch,comros/XC484737.ogg,36.096
7099,Common Rosefinch,comros/XC485173.ogg,40.608
7100,Common Rosefinch,comros/XC485174.ogg,22.176
7101,Common Rosefinch,comros/XC485295.ogg,36.744
7102,Common Rosefinch,comros/XC485959.ogg,75.744
7103,Common Rosefinch,comros/XC486681.ogg,41.28
7104,Common Rosefinch,comros/XC486682.ogg,20.784
7105,Common Rosefinch,comros/XC486708.ogg,32.736
7106,Common Rosefinch,comros/XC486710.ogg,92.4
7107,Common Rosefinch,comros/XC486711.ogg,42.456
7108,Common Rosefinch,comros/XC488280.ogg,13.24409375
7109,Common Rosefinch,comros/XC488282.ogg,10.03103125
7110,Common Rosefinch,comros/XC488285.ogg,20.349375
7111,Common Rosefinch,comros/XC488571.ogg,38.63509375
7112,Common Rosefinch,comros/XC489937.ogg,297.95265625
7113,Common Rosefinch,comros/XC489938.ogg,28.47346875
7114,Common Rosefinch,comros/XC492458.ogg,143.41225
7115,Common Rosefinch,comros/XC492481.ogg,78.6024375
7116,Common Rosefinch,comros/XC492510.ogg,63.5036875
7117,Common Rosefinch,comros/XC492511.ogg,103.20978125
7118,Common Rosefinch,comros/XC493009.ogg,61.67509375
7119,Common Rosefinch,comros/XC493011.ogg,107.18040625
